name,latitude,longitude,easting,northing,elevationM,mapCode,E,N,H
LEW547,18.1143595,-66.98635181,713067.8674,2004002.348,163.706692,LEW,345.020099,332.083561,1011.669471
LEW548,18.11437236,-66.98634909,713068.1404,2004003.775,163.716288,LEW,346.280034,332.80883,1011.679067
LEW549,18.11438284,-66.98634866,713068.1735,2004004.936,163.730877,LEW,347.180697,333.54131,1011.693656
LEW550,18.11438982,-66.98635066,713067.9529,2004005.706,163.743713,LEW,347.620299,334.211311,1011.706492
LEW551,18.11440307,-66.98635334,713067.653,2004007.169,163.747498,LEW,348.533197,335.393932,1011.710277
LEW552,18.11441298,-66.98635069,713067.9221,2004008.269,163.757734,LEW,349.542479,335.908343,1011.720513
LEW553,18.11442476,-66.98635118,713067.8553,2004009.573,163.772737,LEW,350.487061,336.810556,1011.735516
LEW554,18.11443559,-66.986364,713066.4853,2004010.757,163.939233,LEW,350.48955,338.621563,1011.902012
LEW555,18.11444606,-66.98636562,713066.3011,2004011.914,163.93876,LEW,351.245778,339.516432,1011.901539
LEW556,18.11445707,-66.98637033,713065.7891,2004013.127,164.049392,LEW,351.830872,340.696724,1012.012171
LEW557,18.11446646,-66.9863715,713065.6548,2004014.165,164.052488,LEW,352.529451,341.476005,1012.015267
LEW558,18.11447996,-66.98637683,713065.0742,2004015.653,164.114823,LEW,353.277919,342.887663,1012.077602
LEW559,18.11448783,-66.98638015,713064.7133,2004016.521,164.23162,LEW,353.699637,343.727511,1012.194399
LEW560,18.11450289,-66.98638262,713064.4328,2004018.185,164.305648,LEW,354.777943,345.027081,1012.268427
LEW561,18.11451032,-66.98638149,713064.5439,2004019.009,164.357037,LEW,355.474482,345.480635,1012.319816
LEW562,18.11451011,-66.98638137,713064.5571,2004018.985,164.355172,LEW,355.465207,345.455211,1012.317951
LEW563,18.11451939,-66.98638131,713064.5523,2004020.013,164.326253,LEW,356.240688,346.129839,1012.289032
LEW564,18.1145258,-66.98638353,713064.3089,2004020.72,164.353231,LEW,356.617293,346.775655,1012.31601
LEW565,18.11453749,-66.98638761,713063.8628,2004022.009,164.480905,LEW,357.30317,347.955754,1012.443684
LEW566,18.11454838,-66.98638697,713063.9179,2004023.215,164.488371,LEW,358.252947,348.701488,1012.45115
LEW567,18.11455873,-66.98638862,713063.7305,2004024.359,164.501167,LEW,358.997371,349.590371,1012.463946
LEW568,18.11457476,-66.98638798,713063.7793,2004026.135,164.555556,LEW,360.374526,350.712647,1012.518335
REW508,18.11457732,-66.98641105,713061.334,2004026.391,164.54221,REW,358.971845,352.732707,1012.504989
REW509,18.11456413,-66.98641302,713061.141,2004024.928,164.542353,REW,357.737928,351.924176,1012.505132
REW510,18.11455223,-66.98641397,713061.055,2004023.61,164.4871,REW,356.68255,351.128318,1012.449879
REW511,18.11454402,-66.98641688,713060.757,2004022.698,164.494897,REW,355.797019,350.758753,1012.457676
REW512,18.11453344,-66.98641421,713061.0523,2004021.53,164.457237,REW,355.105143,349.772519,1012.420016
REW513,18.11452462,-66.98641519,713060.9595,2004020.552,164.45151,REW,354.303489,349.204287,1012.414289
REW514,18.11451171,-66.98640917,713061.6121,2004019.13,164.375976,REW,353.652343,347.781461,1012.338755
REW515,18.11450323,-66.98640941,713061.5971,2004018.192,164.334821,REW,352.931112,347.179877,1012.2976
REW516,18.11448883,-66.98640967,713061.587,2004016.597,164.316987,REW,351.716212,346.146293,1012.279766
REW517,18.11448053,-66.98640951,713061.6136,2004015.679,164.258728,REW,351.0377,345.526518,1012.221507
REW518,18.11447672,-66.98640318,713062.2882,2004015.264,164.277165,REW,351.16394,344.744513,1012.239944
REW519,18.11447265,-66.98640075,713062.5509,2004014.817,164.268651,REW,350.996635,344.253449,1012.23143
REW520,18.11446869,-66.98640427,713062.1833,2004014.374,164.068165,REW,350.421449,344.243264,1012.030944
REW521,18.11445865,-66.9864113,713061.4515,2004013.254,164.005285,REW,349.094988,344.066454,1011.968064
REW522,18.11443618,-66.98641228,713061.3745,2004010.766,163.88621,REW,347.159412,342.50019,1011.848989
REW523,18.11442915,-66.98640533,713062.1185,2004009.996,163.824098,REW,347.061585,341.433546,1011.786877
REW524,18.11441876,-66.98639922,713062.7774,2004008.853,163.828399,REW,346.625559,340.18776,1011.791178
REW525,18.11441708,-66.98639217,713063.5262,2004008.675,163.804116,REW,346.979675,339.504223,1011.766895
REW526,18.1144148,-66.98638316,713064.4829,2004008.433,163.761991,REW,347.421435,338.621702,1011.72477
REW527,18.11440539,-66.98638014,713064.8132,2004007.395,163.774558,REW,346.850004,337.693182,1011.737337
REW528,18.11439722,-66.98638004,713064.8342,2004006.491,163.742898,REW,346.179207,337.087431,1011.705677
REW529,18.11438835,-66.98638493,713064.3276,2004005.504,163.740214,REW,345.100067,336.826392,1011.702993
REW530,18.11437934,-66.98638452,713064.3817,2004004.507,163.748039,REW,344.380228,336.134651,1011.710818
REW531,18.11437042,-66.98638361,713064.4884,2004003.52,163.751241,REW,343.702147,335.409459,1011.71402
REW532,18.1143656,-66.98638349,713064.5077,2004002.987,163.757506,REW,343.310352,335.046349,1011.720285
REW533,18.11435965,-66.98637645,713065.2593,2004002.336,163.685904,REW,343.308352,334.052269,1011.648683
REW534,18.11435364,-66.98637506,713065.414,2004001.672,163.668745,REW,342.906262,333.501444,1011.631524
REW535,18.11434693,-66.98637506,713065.4225,2004000.93,163.646043,REW,342.349251,333.010292,1011.608822
REW536,18.11434814,-66.98638522,713064.3452,2004001.052,163.621746,REW,341.738338,333.906243,1011.584525
REW537,18.11433679,-66.98638827,713064.0365,2003999.793,163.656356,REW,340.58273,333.31801,1011.619135
REW538,18.11433149,-66.98638391,713064.5035,2003999.21,163.624736,REW,340.446194,332.583748,1011.587515
REW539,18.11432667,-66.98638394,713064.5071,2003998.677,163.626065,REW,340.044906,332.233207,1011.588844
THL1049,18.11432928,-66.98637625,713065.317,2003998.975,163.443987,THL,340.798812,331.813489,1011.406766
THL1050,18.11433432,-66.98637437,713065.5101,2003999.535,163.480026,THL,341.349581,332.033168,1011.442805
THL1051,18.11434065,-66.98637023,713065.9408,2004000.241,163.504211,THL,342.165654,332.16775,1011.46699
THL1052,18.11434714,-66.98636753,713066.219,2004000.962,163.518719,THL,342.893676,332.427674,1011.481498
THL1053,18.11435272,-66.98636742,713066.2235,2004001.58,163.548763,THL,343.364695,332.827722,1011.511542
THL1054,18.11435768,-66.98636776,713066.182,2004002.129,163.560124,THL,343.753491,333.217544,1011.522903
THL1055,18.11436241,-66.98636394,713066.5801,2004002.656,163.573077,THL,344.413341,333.260526,1011.535856
THL1056,18.11436805,-66.986361,713066.8853,2004003.284,163.5134,THL,345.088035,333.438913,1011.476179
THL1057,18.11437205,-66.98635938,713067.0517,2004003.729,163.556501,THL,345.533674,333.603218,1011.51928
THL1058,18.11437684,-66.98635864,713067.1236,2004004.26,163.578207,THL,345.983134,333.895546,1011.540986
THL1059,18.11437951,-66.98636313,713066.6458,2004004.55,163.598833,THL,345.891419,334.447388,1011.561612
RUT15,18.11438138,-66.98636553,713066.3887,2004004.754,163.575767,Run,345.87782,334.775195,1011.538546
THL1060,18.11438457,-66.98636718,713066.2103,2004005.105,163.538734,THL,346.02734,335.139614,1011.501513
THL1061,18.11438894,-66.98636402,713066.5397,2004005.592,163.544452,THL,346.611682,335.2082,1011.507231
THL1062,18.11439283,-66.98636002,713066.959,2004006.028,163.631469,THL,347.215486,335.174866,1011.594248
THL1063,18.11439752,-66.9863584,713067.1242,2004006.549,163.557158,THL,347.71812,335.389873,1011.519937
THL1064,18.11440403,-66.98636118,713066.8226,2004007.266,163.611807,THL,348.064716,336.086753,1011.574586
THL1065,18.11440815,-66.98636302,713066.6226,2004007.72,163.587772,THL,348.278176,336.534752,1011.550551
THL1066,18.11441314,-66.9863639,713066.523,2004008.272,163.537799,THL,348.631127,336.970383,1011.500578
THL1067,18.11441801,-66.98636299,713066.6133,2004008.812,163.54614,THL,349.09894,337.254325,1011.508919
THL1068,18.11442205,-66.98636723,713066.1601,2004009.254,163.513648,THL,349.138394,337.886683,1011.476427
THL1069,18.11442648,-66.9863699,713065.8718,2004009.742,163.481288,THL,349.319703,338.423609,1011.444067
THL1070,18.11442647,-66.98637358,713065.4825,2004009.736,163.539452,THL,349.060943,338.714614,1011.502231
THL1071,18.11442594,-66.98637718,713065.1023,2004009.673,163.606428,THL,348.765412,338.961929,1011.569207
RIT17,18.11442543,-66.98638247,713064.5427,2004009.611,163.472737,Riffle,348.352744,339.345196,1011.435516
THL1072,18.11442818,-66.98638261,713064.525,2004009.915,163.404883,THL,348.571402,339.55706,1011.367662
THL1073,18.11443151,-66.98638146,713064.6426,2004010.285,163.380114,THL,348.928884,339.709797,1011.342893
THL1074,18.11443478,-66.98638013,713064.7796,2004010.648,163.493176,THL,349.293522,339.843139,1011.455955
THL1075,18.11443806,-66.98637799,713065.002,2004011.015,163.606582,THL,349.716064,339.913645,1011.569361
THL1076,18.1144388,-66.98637383,713065.4416,2004011.101,163.729061,THL,350.06843,339.636767,1011.69184
THL1077,18.11444177,-66.98637311,713065.5135,2004011.431,163.75973,THL,350.365485,339.797806,1011.722509
THL1078,18.11444509,-66.98637404,713065.4118,2004011.797,163.77115,THL,350.576831,340.114243,1011.733929
THL1079,18.11445102,-66.98637635,713065.1592,2004012.45,163.890643,THL,350.906554,340.731929,1011.853422
THL1080,18.11445545,-66.98637784,713064.9962,2004012.939,163.807273,THL,351.170307,341.174455,1011.770052
THL1081,18.11445912,-66.98638187,713064.5653,2004013.341,163.870496,THL,351.193417,341.763244,1011.833275
THL1082,18.1144649,-66.98638413,713064.3189,2004013.978,163.824077,THL,351.515486,342.366184,1011.786856
THL1083,18.114466,-66.98638903,713063.7997,2004014.094,163.880464,THL,351.264765,342.83563,1011.843243
THL1084,18.11442376,-66.98638393,713064.3906,2004009.424,163.535788,THL,348.111694,339.338317,1011.498567
THL1085,18.11442244,-66.98638853,713063.9052,2004009.273,163.686725,THL,347.680154,339.607444,1011.649504
THL1086,18.11442171,-66.98639212,713063.5255,2004009.188,163.718527,THL,347.367932,339.839743,1011.681306
THL1087,18.11442324,-66.98639621,713063.0912,2004009.353,163.728809,THL,347.209172,340.27629,1011.691588
THL1088,18.1144273,-66.98639907,713062.784,2004009.799,163.717585,THL,347.346482,340.800328,1011.680364
THL1089,18.11443132,-66.9864008,713062.5957,2004010.242,163.712213,THL,347.559478,341.232454,1011.674992
THL1090,18.11443335,-66.98640372,713062.2836,2004010.463,163.798001,THL,347.523592,341.613576,1011.76078
THL1091,18.11443519,-66.98640607,713062.0327,2004010.664,163.749199,THL,347.511954,341.934872,1011.711978
THL1092,18.11443745,-66.98640695,713061.9367,2004010.914,163.731046,THL,347.638054,342.170361,1011.693825
THL1093,18.11444064,-66.98640756,713061.8682,2004011.265,163.638133,THL,347.859963,342.451972,1011.600912
THL1094,18.11444294,-66.9864078,713061.8403,2004011.52,163.649657,THL,348.034877,342.639486,1011.612436
THL1095,18.11444596,-66.98640846,713061.7667,2004011.853,163.718126,THL,348.238809,342.912382,1011.680905
THL1096,18.11445024,-66.98640923,713061.68,2004012.326,163.729716,THL,348.540486,343.286817,1011.692495
THL1097,18.11445257,-66.9864063,713061.9875,2004012.587,163.922848,THL,348.939191,343.224494,1011.885627
THL1098,18.11445621,-66.98640287,713062.3465,2004012.995,163.951251,THL,349.482519,343.218599,1011.91403
THL1099,18.114459,-66.98640067,713062.5762,2004013.306,163.846007,THL,349.8682,343.247638,1011.808786
THL1100,18.11446188,-66.98639729,713062.9304,2004013.629,163.764664,THL,350.344277,343.190194,1011.727443
THL1101,18.11446378,-66.98639295,713063.3871,2004013.843,163.840122,THL,350.805165,342.984436,1011.802901
MCB_US2,18.11446007,-66.98639012,713063.691,2004013.436,164.059932,MCB,350.694941,342.48815,1012.022711
MCB_RB2,18.11444733,-66.98639696,713062.9827,2004012.018,163.884894,MCB,349.157851,342.098792,1011.847673
MCB_DS2,18.11443296,-66.9863876,713063.9912,2004010.439,163.780517,MCB,348.619755,340.303581,1011.743296
MCB_TOP2,18.1144476,-66.98639109,713063.6031,2004012.055,164.825195,MCB,349.591034,341.652905,1012.787974
MCB_LB2,18.11444679,-66.98638248,713064.5155,2004011.975,163.994301,MCB,350.126323,340.909558,1011.95708
THL1102,18.11447014,-66.98638721,713063.9872,2004014.554,163.813464,THL,351.735582,342.993743,1011.776243
THL1103,18.11447402,-66.98638551,713064.1621,2004014.986,163.985567,THL,352.17666,343.142897,1011.948346
THL1104,18.11447732,-66.98638338,713064.3836,2004015.354,164.00111,THL,352.600503,343.215713,1011.963889
THL1105,18.11448122,-66.98638385,713064.3287,2004015.785,163.984695,THL,352.891213,343.538668,1011.947474
THL1106,18.1144838,-66.98638442,713064.2662,2004016.069,164.041729,THL,353.0658,343.771642,1012.004508
THL1107,18.11448631,-66.9863861,713064.0847,2004016.346,164.120428,THL,353.156777,344.089693,1012.083207
THL1108,18.1144889,-66.98638841,713063.8372,2004016.63,164.13488,THL,353.210647,344.462899,1012.097659
THL1109,18.1144917,-66.98638997,713063.6689,2004016.938,164.137871,THL,353.334092,344.791585,1012.10065
THL1110,18.11449503,-66.98639077,713063.58,2004017.305,164.148727,THL,353.554153,345.098602,1012.111506
THL1111,18.11449713,-66.98639091,713063.5628,2004017.538,164.201804,THL,353.719187,345.26343,1012.164583
THL1112,18.1145003,-66.98639266,713063.3734,2004017.887,164.197657,THL,353.860089,345.634964,1012.160436
THL1113,18.11450336,-66.98639559,713063.0599,2004018.222,164.200802,THL,353.908944,346.090941,1012.163581
THL1114,18.1145044,-66.98639889,713062.7096,2004018.333,164.128466,THL,353.764803,346.429298,1012.091245
THL1115,18.11450705,-66.98639995,713062.5942,2004018.625,164.122337,THL,353.910578,346.707291,1012.085116
THL1116,18.11451097,-66.98640152,713062.423,2004019.057,164.109116,THL,354.126102,347.119072,1012.071895
THL1117,18.1145147,-66.98640271,713062.2922,2004019.469,164.205321,THL,354.352671,347.487087,1012.1681
THL1118,18.11451848,-66.9864032,713062.2358,2004019.887,164.260234,THL,354.63265,347.802747,1012.223013
THL1119,18.11452352,-66.98640203,713062.3541,2004020.446,164.273339,THL,355.133891,348.078494,1012.236118
THL1120,18.11452742,-66.98640323,713062.2222,2004020.876,164.303965,THL,355.373187,348.458888,1012.266744
THL1121,18.11452907,-66.98640567,713061.9616,2004021.056,164.344344,THL,355.33976,348.774103,1012.307123
THL1122,18.11453334,-66.98640564,713061.9594,2004021.529,164.321294,THL,355.696554,349.084532,1012.284073
THL1123,18.11453764,-66.98640659,713061.854,2004022.004,164.323301,THL,355.987563,349.474475,1012.28608
THL1124,18.1145413,-66.98640879,713061.6164,2004022.407,164.318419,THL,356.137454,349.917253,1012.281198
THL1125,18.11454608,-66.98641166,713061.307,2004022.933,164.33555,THL,356.334052,350.495206,1012.298329
THL1126,18.11455051,-66.98641102,713061.3695,2004023.423,164.319406,THL,356.746744,350.768408,1012.282185
THL1127,18.11455351,-66.98640932,713061.5463,2004023.757,164.406223,THL,357.11486,350.852139,1012.369002
THL1128,18.11455706,-66.98640723,713061.7629,2004024.153,164.381345,THL,357.556531,350.946721,1012.344124
THL1129,18.11456199,-66.98640517,713061.9754,2004024.7,164.431176,THL,358.109906,351.143069,1012.393955
THL1130,18.11456508,-66.98640255,713062.2485,2004025.046,164.399257,THL,358.550296,351.161837,1012.362036
THL1131,18.11456988,-66.98640219,713062.281,2004025.578,164.399112,THL,358.974202,351.484292,1012.361891
THL1132,18.11457531,-66.98640183,713062.3127,2004026.179,164.376367,THL,359.45085,351.853156,1012.339146
THL1133,18.11457854,-66.98640024,713062.4764,2004026.539,164.408127,THL,359.829935,351.963673,1012.370906
THL1134,18.11458168,-66.98639999,713062.4991,2004026.887,164.420168,THL,360.108507,352.173726,1012.382947
THL1135,18.11458487,-66.98640029,713062.4632,2004027.239,164.432207,THL,360.351728,352.430811,1012.394986
THL1136,18.11458961,-66.98640039,713062.4473,2004027.764,164.477758,THL,360.739544,352.785902,1012.440537
THL1137,18.1145952,-66.98640283,713062.1824,2004028.379,164.433105,THL,361.032633,353.388262,1012.395884
THL1138,18.11459932,-66.98640388,713062.0664,2004028.835,164.454221,THL,361.30197,353.773488,1012.417
THL1139,18.11460222,-66.98640598,713061.84,2004029.153,164.500465,THL,361.395055,354.152696,1012.463244
THL1140,18.11460719,-66.98640609,713061.8232,2004029.703,164.511263,THL,361.801141,354.524775,1012.474042
THL1141,18.11461109,-66.9864056,713061.8699,2004030.135,164.542042,THL,362.159226,354.771725,1012.504821
THL1142,18.11461585,-66.98640489,713061.9397,2004030.663,164.550464,THL,362.604517,355.063268,1012.513243
THL1143,18.11462014,-66.98640442,713061.9835,2004031.138,164.561921,THL,362.993441,355.340615,1012.5247
THL1144,18.11462677,-66.98640346,713062.0773,2004031.874,164.618833,THL,363.61195,355.74973,1012.581612
THL1145,18.11463315,-66.98639854,713062.5904,2004032.585,164.627145,THL,364.485983,355.825316,1012.589924
THL1146,18.11463979,-66.98639812,713062.6265,2004033.321,164.628183,THL,365.066828,356.278195,1012.590962
THL1147,18.11464493,-66.98639506,713062.9443,2004033.894,164.665405,THL,365.708661,356.411642,1012.628184
THL1148,18.1146497,-66.98639614,713062.8242,2004034.42,164.684503,THL,366.029286,356.846566,1012.647282
THL1149,18.11465515,-66.98639646,713062.7845,2004035.023,164.699197,THL,366.460106,357.27019,1012.661976
THL1150,18.11466066,-66.98639674,713062.748,2004035.633,164.682756,THL,366.898129,357.695813,1012.645535
THL1151,18.11466594,-66.98639824,713062.5826,2004036.216,164.683317,THL,367.231883,358.201833,1012.646096
THL1152,18.11467051,-66.98639682,713062.7277,2004036.722,164.705337,THL,367.710449,358.422718,1012.668116
THL1153,18.11467522,-66.98639438,713062.9795,2004037.247,164.691956,THL,368.272506,358.57456,1012.654735
THL1154,18.11468005,-66.986393,713063.1206,2004037.783,164.66352,THL,368.770703,358.817571,1012.626299
THL1155,18.11468372,-66.98639086,713063.3419,2004038.192,164.649352,THL,369.225008,358.91687,1012.612131
THL1156,18.11468656,-66.98638857,713063.5809,2004038.509,164.730496,THL,369.621589,358.943042,1012.693275
THL1157,18.11469025,-66.98638771,713063.6673,2004038.918,164.772605,THL,369.98786,359.144559,1012.735384
THL1158,18.11469384,-66.9863868,713063.7602,2004039.317,164.788439,THL,370.350671,359.334518,1012.751218
THL1159,18.11469781,-66.98638457,713063.9914,2004039.759,164.740061,THL,370.836372,359.447796,1012.70284
